Gene,Transcript
131473,592970
131473,353196
120942,376810
120942,376804
120942,486588
120942,483738
165730,298596
165730,399169
165730,399165
165730,399162
165730,421961
229924,512047
229924,432515
214413,448814
214413,447005
214413,454061
214413,423273
214413,605742
214413,436562
214413,605265
214413,398289
214413,422050
214413,431847
105011,263382
105011,592798
105011,590835
105011,589468
105011,474890
177628,368373
177628,327247
177628,464536
177628,427500
177628,428024
177628,478472
177628,484489
177628,491081
177628,497670
177628,460156
177628,493842
177628,473570
177628,467918
177628,470104
177628,536770
170935,509000
170935,372379
196312,506067
196312,602917
196312,375223
256087,594154
256087,221315
256087,600368
256087,598745
256087,597273
256087,601310
256087,598446
232399,429667
232399,421288
179240,531207
179240,530460
179240,321844
179240,529331
179240,531785
179240,534586
205002,378279
205002,523536
231396,417945
141505,269299
141505,380920
141505,574330
141505,574388
141505,572879
141505,570576
141505,573596
141505,573083
172530,569400
172530,423252
172530,488074
172530,439677
172530,454563
172530,479780
172530,393208
172530,459966
172530,412691
172530,526460
172530,485772
172530,466197
172530,355022
172530,436970
172530,436274
172530,456902
172530,393207
172530,474563
172530,472964
172530,497491
172530,466847
172530,565242
172530,481948
172530,286122
172530,355163
172530,538234
233136,457736
178206,416266
227551,415041
135297,415954
135297,498286
135297,442897
135297,370305
135297,521032
135297,370308
135297,415228
135297,370300
135297,522205
135297,462039
135297,518210
135297,485082
135297,466977
135297,445187
135297,520366
135297,487960
135297,524046
135297,521156
135297,523763
198502,374975
257607,549241
188152,354649
188152,372322
224079,449721
223569,456464
173272,427024
173272,445782
173272,410036
173272,309451
173272,488586
173272,491265
226291,415656
80561,451923
80561,262843
80561,443968
80561,474517
134686,485928
134686,373418
134686,373422
134686,257118
134686,467894
134686,486897
134686,493483
134686,473158
134686,459964
134686,468406
134686,484692
134686,431992
134686,419414
134686,373416
229043,423008
229043,422230
229043,413706
184486,328345
249104,511568
234651,481045
234651,460367
234651,443312
234651,457868
234651,413922
234651,454478
234651,412012
234651,483397
234651,460147
234651,438641
234651,497114
234651,413373
234651,445869
234651,476526
234651,439917
234651,442870
234651,484443
234651,416852
234651,453036
234651,453772
234651,438546
234651,438842
234651,453928
234651,420942
234651,456067
234651,448278
234651,430999
234651,435066
234651,480345
234651,433146
234651,497009
234651,546462
233082,453798
250844,504209
225981,445345
162688,361915
162688,370165
162688,370163
162688,294724
162688,361302
162688,361522
162688,477753
162688,370161
273230,609755
107537,396913
107537,263038
107537,396920
107537,453759
107537,479604
107537,464049
107537,463730
231927,416100
248920,515566
196126,360004
197608,594295
197608,426391
197608,601738
197608,595599
197608,594440
197608,599430
197608,389534
197608,359973
164756,521243
164756,524274
164756,521035
164756,518521
164756,518396
164756,520469
164756,519688
164756,456015
164756,427715
256005,540816
268280,595799
144029,272418
144029,482821
144029,345084
144029,461916
144029,482568
144029,475895
144029,464458
144029,475040
132437,357936
132437,431062
132437,444733
132437,426377
132437,495320
132437,444124
132437,430300
132437,494914
132437,380984
132437,489162
132437,420203
206535,383693
206535,466996
206535,489752
112234,369244
112234,229971
250745,506151
72071,340736
72071,361434
72071,593005
72071,592164
72071,589616
72071,588677
72071,591528
72071,590223
230487,437621
230487,457484
230487,437964
230487,533935
230487,532358
230487,524978
249811,506414
180720,433765
248933,511280
250913,506619
136943,259470
136943,479932
136943,538255
128039,264228
128039,505210
128039,514398
232264,504481
93144,454859
93144,531967
93144,474289
93144,368295
93144,528402
93144,454591
93144,479525
93144,368291
93144,475319
93144,430841
93144,368289
93144,417628
93144,368292
93144,488087
93144,436638
93144,460558
93144,461239
93144,525745
93144,534442
93144,526299
93144,474240
93144,531582
93144,368287
93144,309620
230430,509271
164252,503538
164252,312916
164252,502408
164252,506806
85449,462702
85449,233055
85449,491453
85449,493001
85449,429915
85449,483061
139144,535651
139144,546003
139144,266497
139144,536967
139144,538458
139144,433979
139144,538779
229579,509660
118600,261234
118600,536219
118600,543342
118600,537982
118600,537373
118600,535963
118600,433461
227140,507227
235780,515574
231051,504543
140092,556961
140092,267620
140092,342058
140092,556154
140092,554121
140092,557088
140092,557462
140092,554468
140092,557570
167644,301246
167644,588605
167644,589986
167644,591852
231637,511681
134851,506198
134851,381334
134851,508404
134851,514070
134851,511710
134851,502797
134851,514904
134851,508561
134851,608091
134851,509575
134851,506103
134851,515591
134851,542052
228856,504104
230444,412727
231476,421380
138646,264350
138646,508695
138646,508159
138646,510223
138646,502913
234977,450458
99337,263372
99337,588137
172292,305747
172292,392687
236081,453348
236081,415399
266391,580559
265089,580817
178462,380419
178462,479328
197265,355904
197265,522833
197265,523499
197265,518599
197265,518445
271098,604197
262003,576252
230914,443103
263163,575439
263163,574889
263163,575951
263163,573307
263163,570870
263163,576845
263163,574182
263163,573411
263163,575532
263163,576109
263163,573508
263163,574381
271163,603368
175873,313156
177370,327158
236734,420313
236734,417742
221962,408960
261787,563496
261787,566129
169860,305097
134352,381298
134352,503773
134352,502326
134352,381294
134352,523039
134352,583149
134352,381293
134352,381286
134352,522633
134352,423954
134352,506241
134352,577363
134352,336909
134352,381287
134352,536319
134352,396816
264357,580107
219492,508324
107625,373585
107625,483593
107625,471475
107625,460470
107625,466265
158636,427574
158636,533988
158636,524490
158636,525959
158636,533972
158636,528826
158636,524767
158636,533248
158636,525919
158636,525038
158636,529032
158636,531998
158636,524451
158636,531641
158636,534573
158636,532719
158636,531793
158636,334736
158636,343878
181467,323534
186146,334879
146267,389677
146267,461803
146267,480148
146267,538471
238857,459068
231357,438379
133392,396324
133392,452625
133392,573908
133392,576790
133392,300036
133392,576164
133392,571275
133392,574119
133392,570785
133392,571910
133392,571505
178125,521998
178125,522331
178125,519987
178125,521410
178125,522909
178125,521040
178125,518588
178125,324682
178125,519919
178125,520633
178125,517834
178125,521581
178125,523545
160991,482237
160991,495936
160991,488996
160991,478730
160991,468241
160991,403646
160991,498661
160991,473939
160991,356387
110497,314845
110497,533727
110497,534300
110497,458649
110497,526545
110497,528950
110497,529553
110497,529963
110497,529558
110497,531542
110497,524783
110497,526606
110497,426438
110497,298834
164758,297347
164758,519879
164758,522839
164758,519391
154133,306534
154133,534407
154133,533054
154133,532216
154133,525182
154133,532300
154133,526899
154133,527279
154133,529941
154133,533337
123146,587728
123146,358600
123146,587535
123146,587606
123146,586517
123146,591080
123146,357355
123146,592261
123146,242786
123146,591737
123146,593028
123146,586849
123146,590567
123146,587319
123146,592341
123146,591565
141580,392325
141580,572583
141580,576517
141580,573656
141580,571835
141580,573616
141580,577774
141580,571767
141580,571817
141580,574828
205835,495042
205835,442080
205835,479491
205835,456552
109667,508585
109667,503803
109667,512342
109667,503280
109667,264784
109667,506583
109667,505104
109667,513129
109667,506839
109667,505506
109667,509214
109667,481042
109667,309065
173848,355029
173848,486354
173848,449083
173848,380359
173848,465087
173848,484741
173848,542715
196935,355086
196935,537556
196935,543397
196935,542381
196935,537585
196935,542841
196935,357825
170925,302917
117620,370155
117620,465289
117620,427993
117620,533028
117620,532693
117620,422078
117620,370156
117620,370153
181458,323523
181458,403410
181458,449609
181458,462884
181458,485260
181458,489060
181458,488904
170271,326080
170271,423554
170271,524250
170271,517938
170271,520581
170271,521518
170271,524363
170271,522825
170271,519501
170271,519258
170271,523997
170271,518651
170271,520968
170271,517448
170271,517874
170271,520461
182197,378204
182197,437196
182197,436216
63660,264039
63660,469694
63660,420138
63660,426280
63660,427506
63660,425056
63660,495100
63660,455111
63660,466624
153558,498807
153558,484457
153558,497411
153558,435207
153558,283627
153558,432809
153558,451636
153558,463736
153558,425973
153558,507198
153558,422741
153558,421391
153558,483037
153558,493778
153558,464164
153558,461094
153558,463698
153558,460186
153558,492662
153558,471208
153558,464990
153558,538892
153558,538181
153558,446237
153558,542085
99338,410018
99338,409235
99338,312265
99338,471517
99338,475343
99338,409410
99338,477793
99338,466060
99338,412458
99338,475646
99338,488473
99338,467739
99338,489693
99338,470292
99338,585424
99338,492088
99338,215069
244207,375295
244207,491759
244207,488233
244207,467619
244207,488360
244207,488693
244207,492166
244207,490545
244207,470477
244207,475612
244207,482524
244207,473768
244207,488163
244207,546746
188729,445281
188729,339051
75886,321253
75886,409047
253457,517349
237286,423194
237787,446603
201794,364924
228334,437145
121022,523086
121022,357849
121022,521509
121022,517736
121022,521386
121022,518374
121022,523890
121022,518747
121022,517793
121022,517406
121022,519963
121022,519057
121022,518768
231892,414126
145337,273968
196735,422863
196735,343139
196735,395363
196735,496318
196735,374949
196735,482745
196735,460633
218416,471662
218416,404327
218416,404891
111077,379902
111077,314276
111077,549498
111077,551302
111077,314250
111077,552403
111077,549311
111077,546602
111077,552570
111077,549700
111077,551693
111077,549789
111077,547223
111077,602335
111077,546759
111077,551583
111077,546772
111077,550660
111077,552168
111077,550048
111077,451358
135900,258383
197816,472746
197816,494917
197816,460482
197816,529487
197816,528678
197816,530011
197816,471314
197816,527182
197816,483504
197816,526038
197816,534189
197816,530551
197816,487976
197816,357054
197816,395220
197816,375205
197816,375202
197816,411667
204611,600228
204611,330123
204611,596290
204611,597013
204611,600282
160767,350210
160767,368366
160767,368368
160767,361361
160767,487649
160767,491082
160767,497941
160767,472550
160767,481822
150990,542400
150990,539298
150990,544745
150990,507267
150990,543962
150990,308736
156875,370152
156875,421661
204624,423056
204624,294484
204624,304391
204624,389575
100364,336156
100364,423262
100364,251993
100364,391627
100364,488038
100364,483374
100364,498418
100364,474515
100364,493003
100364,440039
100364,414854
100364,424508
100364,486640
100364,417906
100364,496226
100364,492273
100364,443310
261992,576342
121903,361328
121903,373413
121903,480917
196267,599618
196267,597252
196267,596428
196267,597065
196267,602187
196267,322146
167895,590426
167895,590799
167895,318430
167895,589691
167895,592399
167895,591983
167895,590184
167895,591003
167895,591144
114790,356448
114790,465093
114790,496710
114790,465817
114790,483068
104687,221130
104687,523295
104687,520888
104687,521479
104687,546342
104687,541648
104687,537535
104687,414019
188958,340524
188958,440476
188958,446788
188958,427544
188958,425357
188958,463450
188958,432514
188958,490825
188958,464814
132423,254759
132423,369240
132423,479163
132423,369242
132535,489885
132535,399506
132535,302955
132535,399510
132535,491753
132535,485100
132535,451807
132535,447163
132535,486626
132535,493294
140848,290776
140848,535318
140848,566259
140848,565874
140848,567487
140848,565766
140848,566042
140848,565951
140848,566910
140848,567011
140848,537605
116661,354287
116661,471501
116661,466919
116661,465901
116661,475961
138641,601319
138641,513325
138641,598772
138641,597259
138641,402738
138641,431413
138641,422770
138641,407637
138641,426683
138641,452979
138641,470815
138641,504994
138641,512194
138641,264345
138641,543130
101842,217957
101842,458383
101842,485533
101842,479635
101842,415430
108061,369452
108061,480155
108061,489390
108061,489783
108061,451838
108061,497305
108061,265277
159842,302538
159842,572585
159842,544583
159842,572441
159842,571797
159842,574437
159842,291107
159842,543210
159842,536794
159842,573559
159842,572650
159842,570688
159842,571120
159842,571383
159842,571022
159842,572152
159842,577052
159842,574257
159842,576668
159842,574875
159842,575770
159842,576964
159842,574544
159842,573895
159842,571945
159842,573667
159842,570441
159842,573325
159842,575934
159842,574139
159842,570525
159842,574266
159842,574632
159842,574048
159842,571306
159842,571543
156876,287482
156876,462159
156876,535161
236708,437354
172081,357066
172081,592143
172081,592280
172081,591638
172081,591326
172081,591236
172081,589902
172081,586676
172081,588048
224593,439177
224593,430569
108510,397786
108510,582786
108510,583958
108510,581994
108510,578132
108510,580896
211544,390210
236510,427920
261809,566950
238781,459143
100373,216211
100373,396082
264474,579503
206895,384168
169676,304374
213935,454916
105568,322088
105568,490868
105568,454220
105568,477989
105568,468280
105568,462990
105568,495876
105568,473455
105568,462047
105568,473820
105568,391791
105568,444322
225614,565624
225614,437464
196204,493407
196204,406089
196204,404404
196204,477090
196204,404006
196204,403969
196204,494947
196204,429902
196204,406608
196204,405396
196204,464479
196204,466622
196204,471244
196204,360944
197775,354854
99840,481489
99840,395307
99840,497445
99840,478879
99840,395301
99840,498554
99840,590985
99840,591894
99840,588003
99840,593185
99840,395296
179588,319555
179588,562417
179588,569086
179588,563351
179588,562437
100376,491671
100376,216214
100376,481447
100376,441876
100376,405673
100376,477714
100376,427777
100376,452238
100376,424557
100376,476478
100376,459849
100376,476754
100376,487732
100376,483102
100376,462361
100376,479180
100376,405548
108830,587117
108830,587250
108830,544533
132879,251546
132879,425796
132879,376768
132879,251547
132879,376760
132879,376762
132879,475435
132879,471895
132879,376770
177570,453675
177570,524796
177570,445741
177570,527515
177570,314727
177570,526328
177570,526765
177570,409003
122435,370143
122435,370141
122435,482437
122435,370139
122435,493651
174206,311915
174206,544871
174206,398055
174206,540673
171311,370902
171311,370886
171311,370885
171311,485122
171311,477692
171311,370884
171311,471049
171311,472345
171311,476234
171311,489158
171311,474309
139209,447411
139209,266579
139209,550670
139209,547477
139209,546940
144504,373318
144504,406958
144504,272972
144504,361678
144504,403283
144504,401804
144504,407275
144504,489677
144504,391988
144504,405523
144504,405002
144504,480230
144504,484526
144504,459901
144504,496300
144504,441168
144504,443318
144504,462004
144504,418708
144504,418505
144504,464991
144504,477316
144504,411765
144504,391987
144504,373320
144504,536462
225885,420844
225885,366457
225885,449065
225885,434023
225885,430457
183023,406785
183023,407929
183023,403092
183023,405901
183023,402441
183023,405269
183023,408028
183023,455476
183023,448531
183023,417271
183023,542756
183023,332839
183023,406391
183023,542024
113141,513256
113141,417647
113141,503332
113141,507593
113141,508301
113141,523672
113141,502899
113141,512827
113141,515015
113141,515592
71127,499869
71127,515743
71127,502702
71127,502962
71127,506246
71127,504739
71127,508949
71127,505543
71127,510848
71127,509695
71127,508079
71127,264785
71127,505851
71127,514319
71127,515018
71127,509600
71127,382452
71127,382451
134852,309964
134852,511124
134852,381322
134852,513440
134852,479384
134852,506747
134852,435527
134852,508049
134852,506923
134852,509151
134852,513033
180423,326737
180423,529192
180423,532281
164761,297350
164761,521597
164761,517352
196116,355295
196116,492428
196116,422139
196116,540902
214078,352393
214078,462352
214078,473373
214078,498814
214078,415920
214078,317677
214078,483359
214078,397442
214078,483495
214078,401607
214078,437340
214078,498056
214078,430570
214078,412056
214078,486021
214078,414664
214078,416778
214078,439806
214078,439669
214078,420363
214078,434795
214078,440240
214078,458038
214078,437100
214078,414711
214078,435747
214078,475146
214078,317619
214078,397446
214078,397445
214078,397443
163072,458381
163072,317647
163072,439509
163072,445023
163072,397206
163072,471833
163072,397209
163072,421711
163072,447264
163072,486873
163072,427068
163072,472260
163072,495202
163072,444448
172775,309137
172775,566403
172775,565956
172775,566077
172775,569266
172775,567439
172775,564108
172775,562324
172775,567044
172775,565458
172775,562406
172775,566584
172775,568671
172775,565760
172775,566481
172775,570184
172775,566681
172775,564424
172775,565353
172775,562400
172775,389447
137507,260061
137507,404995
137507,464145
137507,421973
137507,407242
158545,301011
158545,452588
158545,569435
158545,567085
158545,568072
158545,564161
158545,564341
158545,563382
158545,566496
158545,565583
158545,566317
158545,566660
157326,313250
157326,558263
157326,543741
157326,397075
157326,397074
157326,559632
157326,558581
157326,559975
157326,421831
157326,397073
157326,308178
157326,382761
122477,370137
122477,370138
122477,342895
77935,357450
77935,404354
144820,273352
144820,481361
144820,493081
144820,475887
144820,481506
121904,241312
121904,465819
121904,373380
121904,489419
121904,373377
121904,338325
121904,471438
121904,373381
121904,373388
176988,370467
176988,489034
184374,521788
184374,332843
182704,533752
182704,333090
182704,525167
182704,527881
178372,380332
128595,535011
128595,542996
128595,249364
128595,449187
128595,479257
128595,493278
128595,535623
128595,538546
268898,593663
116521,478737
116521,302631
116521,355379
116521,472397
116521,490999
116521,465312
116521,462151
116521,497470
116521,480219
205086,378711
205086,403980
132846,255198
132846,511587
132846,505685
160993,292566
160993,490528
160993,498283
136842,259365
136842,375175
136842,395211
249109,502515
137992,370132
137992,370131
175325,308304
178363,315238
128408,342894
128408,498265
128408,466226
128408,538017
163040,465939
163040,295171
163040,454549
163040,409856
163040,468650
163040,478665
163040,434330
163040,467992
124391,569133
124391,244241
226215,425856
226215,422771
226215,441436
104695,523023
104695,221138
104695,518564
104695,518532
104695,522113
104695,520334
104695,523804
104695,518243
104695,520056
104695,520500
100503,476352
100503,530997
100503,555984
100503,382043
100503,389869
100503,382041
100503,530853
100503,485005
100503,480476
100503,453401
100503,474937
100503,486950
100503,486200
100503,496749
100503,463419
100503,245441
100503,453196
100503,389868
100503,324330
161036,292616
161036,463739
161036,464107
161036,473880
161036,476270
161036,485808
161036,485417
161036,468175
204677,504530
204677,505582
204677,507848
204677,508839
204677,505394
204677,398106
204677,511856
204677,511189
204677,511511
204677,511819
204677,506096
204677,515878
162878,294964
162878,401498
162878,485578
162878,492861
162878,475868
162878,475241
162878,490302
162878,470578
162878,480099
99341,215071
99341,585598
99341,602911
99341,591216
99341,592561
99341,592001
99341,592035
99341,591250
99341,590331
65000,589223
65000,355272
65000,585652
65000,345016
65000,591650
65000,589369
65000,586370
65000,592488
65000,591631
65000,586177
65000,590683
65000,591284
65000,356926
65000,350812
136925,375173
136925,375172
136925,341170
136925,375165
136925,375163
136925,484708
136925,354801
78124,534206
78124,532485
78124,530182
78124,525194
78124,525861
78124,531461
78124,530334
78124,526597
78124,533873
78124,531352
78124,278544
78124,527508
78124,525325
78124,530921
78124,538157
78124,544113
101843,217958
101843,372296
101843,372295
101843,361815
101843,340200
101843,553388
101843,338548
136235,465673
136235,492858
136235,258733
136235,381990
136235,409458
136235,459927
136235,487890
136235,474157
136235,492512
136235,479625
136235,470994
136235,463011
136235,478451
136235,468723
136235,539136
136235,453162
137331,376377
137331,259874
145911,274605
133863,256246
133863,523186
133863,518257
155966,370460
155966,342251
155966,370458
155966,370457
155966,286437
137996,370128
137996,498617
137996,483474
137996,260563
137996,370126
254943,524433
196372,493897
196372,357700
196372,459912
196372,479033
196372,482921
139211,266581
139211,550413
139211,429635
139211,321382
165478,298251
165478,526273
165478,528971
138363,236959
138363,444305
138363,488712
138363,443953
138363,435675
138363,427397
138363,413174
138363,446622
138363,426233
138363,479093
138363,467388
138363,459796
138363,442048
138363,478734
138363,540518
51523,261623
51523,565588
51523,566534
51523,566229
51523,567174
51523,569359
51523,563526
51523,568278
51523,562209
51523,561972
187997,340363
187997,586999
187997,591995
187997,451352
187997,586029
187997,586246
88808,557587
88808,202556
88808,555825
88808,556597
88808,557082
88808,555391
88808,556334
88808,554432
88808,556325
88808,555991
88808,557744
88808,555183
88808,555708
88808,554106
88808,555734
88808,554136
88808,553739
88808,423488
123136,587730
123136,324340
123136,589318
123136,588692
123136,242776
123136,592927
123136,592391
123136,588542
123136,589675
123136,593026
123136,590315
123136,590556
123136,590260
123136,586558
123136,590239
123136,586993
123136,592632
123136,593008
123136,591275
123136,590696
123136,454233
179715,546455
179715,548348
179715,549500
179715,549630
179715,551777
179715,432328
221932,408930
175224,580238
175224,579280
175224,581416
175224,529655
175224,526715
175224,533325
175224,581438
175224,583249
175224,530500
175224,526508
175224,578626
175224,577256
175224,524625
175224,530942
175224,534610
175224,582547
175224,359513
175224,528494
175224,395549
175224,528145
175224,525850
175224,528984
175224,527907
175224,528704
175224,533316
175224,531933
175224,525009
175224,529395
175224,532067
175224,526485
175224,434074
175224,312040
175224,451945
174953,496811
174953,308361
174953,495598
174953,329463
174953,477549
174953,479934
174953,481941
174953,460695
174953,469977
174953,481332
174953,460875
174953,462464
174953,491011
174953,544526
196338,395855
196338,374051
196338,358741
196338,476589
196338,536169
136937,375147
136937,478100
136937,375130
136937,491445
116663,376753
116663,474239
116663,449067
179168,334928
179168,591809
179168,585737
179168,586599
179168,587676
149548,529051
149548,344762
149548,530061
149548,524471
164512,341048
164512,504958
164512,434982
164512,505970
164512,513241
164512,519114
145916,313386
145916,515098
145916,507575
145916,502814
145916,512663
145916,507457
145916,508647
145916,512811
145916,515360
145916,513162
145916,507937
145916,542098
255072,527353
136999,259526
136999,520082
173702,311075
173702,462728
173702,478191
173702,490147
173702,497378
113231,505926
113231,340978
113231,346042
113231,264917
113231,342343
113231,333194
113231,502945
113231,503963
113231,505283
177432,323061
100815,267622
100815,554357
100815,557017
100815,555516
100815,555105
172733,339382
172733,475541
172733,523392
197927,355171
197927,463645
197927,466372
197927,481510
167508,565149
167508,301012
167508,562981
167508,561895
167508,569177
167508,567064
167508,568133
167508,563785
167508,568709
167508,563170
167508,566636
167508,565720
167508,562651
167508,565610
167508,563463
167508,562741
167508,565842
133393,255759
133393,573968
133393,573087
133393,573396
133393,575744
133393,572415
133393,575073
133393,573429
133393,575938
159579,562439
159579,564435
159579,562959
159579,394420
159579,568505
159579,566352
159579,537866
159579,561641
159579,562768
159579,568920
159579,564530
159579,563073
175182,450976
175182,418281
175182,340957
175182,433578
175182,418768
175182,383847
175182,497070
175182,453072
175182,310585
175182,487702
136936,462523
136936,375128
136936,485042
136936,496104
187630,397071
187630,559411
187630,335125
187630,558753
187630,537912
187630,559387
187630,557812
187630,560276
187630,545240
187630,382755
187630,543805
187630,534993
188266,566289
188266,566332
188266,569878
188266,563233
188266,408962
188266,388988
188266,360519
173706,311127
173706,487661
173706,480667
173706,482699
173706,488654
173706,477536
178919,375123
104218,521919
104218,262210
104218,519701
104218,519163
104218,519668
104218,521168
104218,521324
104218,412460
165392,298139
165392,521620
165392,520169
100767,340738
100767,555123
100767,216658
100767,554301
100767,555445
100767,555035
100767,557061
100767,554314
100767,555700
100767,559759
100767,554527
100767,427855
100767,381166
268838,599596
134955,403796
134955,532000
134955,526405
134955,308074
134955,525837
134955,407458
134955,298280
136932,375119
136932,375118
136932,478126
136932,375117
136932,471580
136932,455506
164047,296435
164047,576243
128617,249389
116670,235310
116670,376672
116670,376669
116670,376667
116670,445656
116670,456915
116670,376664
116670,376655
116670,376692
188766,587013
188766,586301
188766,587947
188766,338502
188766,587564
188766,586958
188766,590962
136929,259456
79335,455467
79335,361544
79335,370124
79335,336454
79335,469387
79335,544534
79335,370125
79335,542213
196214,439461
196214,593703
196214,601711
196214,599581
196214,600821
196214,595149
196214,595000
196214,593612
196214,600016
196214,359102
214338,525778
214338,465909
214338,467753
214338,556132
214338,368268
164048,354698
164048,427617
164048,412564
164048,440261
164048,448461
164048,457782
164048,454212
114354,418917
114354,490574
114354,240851
114354,479672
114354,476228
114354,463568
114354,487505
114354,481203
77942,411478
77942,445110
77942,455233
77942,402984
77942,262722
77942,327858
77942,442170
77942,340923
77942,439835
77942,450975
77942,454279
77942,451475
77942,437711
77942,460538
77942,465578
77942,484531
77942,476366
77942,460300
77942,348697
176444,361168
176444,368361
176444,476983
176444,355560
176444,497188
176444,471047
176444,484699
176444,536801
178295,317402
178295,524465
178295,532257
178295,534669
178295,528873
178295,534451
178295,381254
136938,339399
136938,473205
136938,486769
130244,588262
130244,252530
130244,343358
130244,588348
130244,589408
130244,589029
130244,586372
130244,585954
130244,592992
130244,589027
176256,519684
176256,522796
176256,458277
176256,425537
186648,342740
186648,559694
186648,561354
186648,560349
186648,334420
270822,603090
273313,498308
53702,337508
53702,542990
53702,542386
272595,608262
188542,405954
188542,438823
188542,479788
188542,497221
188542,343217
159904,530367
159904,422060
198464,468240
198464,595962
198464,598016
198464,334564
198464,490272
198464,335090
123143,585619
123143,585839
123143,242783
123143,586557
123143,587429
123143,590097
123143,342216
123143,592794
123143,588200
123143,586900
123143,586237
123143,587215
123143,591461
123143,586039
123143,592960
95380,210444
95380,495319
95380,480925
95380,461452
95380,415280
95380,427646
138640,395002
138640,264344
138640,509478
138640,511573
138640,503556
138640,511976
138640,508369
138640,513837
138640,506433
138640,504229
138640,502811
138640,504836
138640,508360
138640,511623
138640,507352
138640,515155
138640,502914
138640,502459
138640,512339
138640,511145
138640,509094
138640,515600
138640,506913
185669,332281
142698,373374
142698,488417
41357,560217
41357,44462
41357,559082
41357,560033
41357,559948
41357,413382
41357,559146
41357,558639
41357,559934
41357,558635
41357,560099
41357,557929
41357,558281
41357,559365
41357,558341
41357,559437
41357,560842
41357,560737
41357,559906
41357,559154
41357,558094
221955,430155
221955,393469
221955,473262
221955,465475
221955,469902
221955,479352
221955,483944
221955,461616
221955,485954
221955,479231
221955,465777
221955,495105
221955,485849
221955,479826
221955,462437
221955,481760
221955,423114
221955,314584
255330,481848
255330,473298
255330,464495
255330,474293
185306,543942
185306,535515
185306,542397
185306,536975
185306,333722
185306,541802
185306,543259
198488,533140
198488,528622
198488,354301
198488,421061
179344,487676
179344,399082
179344,399079
179344,374943
179344,434651
179344,399084
179344,460185
179344,484729
5175,5386
5175,548211
5175,432584
5175,380650
5175,548296
5175,547706
5175,551293
163866,426886
163866,521580
163866,446026
163866,456842
163866,423898
163866,417239
143924,318522
143924,402711
143924,409040
143924,482660
143924,401738
143924,480320
143924,406175
143924,472632
143924,453191
167554,321287
167554,599508
167554,403906
167554,601151
167554,594919
167554,593698
167554,327920
158717,312838
158717,567408
158717,562544
158717,537718
158717,541206
158717,565083
158717,568683
158717,567844
158717,564894
158717,562499
158717,569478
106785,375098
106785,478530
106785,341469
106785,342043
106785,475147
106785,478401
106785,538344
202039,365169
263808,581435
241269,342963
156928,479974
156928,466681
156928,287543
156928,481564
156928,476623
181656,315033
149260,531028
149260,278559
149260,527066
149260,529629
149260,456580
149260,533889
149260,527129
142327,451363
142327,270357
142327,486058
142327,481757
142327,493398
142327,464550
142327,460884
142327,498042
142327,471657
142327,437406
221923,424032
221923,600321
221923,344085
221923,597976
221923,422689
221923,595099
150594,280155
5075,292614
5075,393794
102931,219204
102931,565794
102931,562023
102931,563234
162490,294485
106789,343933
106789,375077
226531,418357
150433,531909
150433,527257
150433,528724
150433,531262
150433,532156
150433,532407
150433,279968
150433,531851
150433,526175
150433,527766
150433,529609
150433,529583
150433,527271
150433,524373
150433,533273
150433,529530
150433,532717
150433,455225
108671,261712
108671,578213
108671,457654
108671,578397
108671,579451
108671,481992
108671,580904
108671,584340
108671,493026
108671,469475
108671,585265
141542,571995
141542,571880
141542,269347
141542,576359
141542,574132
141542,570676
141542,538809
141542,576148
141542,573395
141542,571554
141542,572603
254550,529803
139151,536023
139151,318197
139151,534932
139151,543219
139151,538330
139151,540270
139151,266505
139151,539875
139151,540421
139151,542762
139151,540515
139151,543242
139151,539072
139151,539207
139151,545129
139151,535429
139151,541966
139151,541109
139151,544849
139151,447925
139151,435379
139151,541695
136231,258729
136231,421467
136231,498363
136231,467592
136231,497563
136231,480547
136231,495009
136231,468263
136231,492771
136231,479504
136231,466809
136231,491719
136231,465058
136231,469723
136231,474105
136231,476938
136231,468005
102934,219207
102934,569059
102934,564018
167555,391788
167555,436397
167555,391787
167555,360465
167555,494167
167555,493272
167555,531472
167555,598192
167555,594530
167555,448954
167555,479718
167555,598479
169684,299565
169684,559554
169684,394802
169684,559576
156411,286953
156411,554880
156411,555030
156411,414262
156411,553430
156411,554287
156411,557040
156411,553449
156411,554089
156411,554713
156411,557260
156411,554528
162692,370119
162692,347652
162692,294728
162692,370115
162692,603679
101844,372232
101844,345734
101844,457035
101844,372246
101844,343524
101844,394892
101844,474825
101844,489247
101844,372254
101844,545696
189367,368281
189367,465254
189367,483725
189367,487331
189367,472335
143630,368358
143630,496230
143630,467204
143630,492035
102962,219235
103222,399410
103222,572882
103222,574224
103222,575422
103222,576557
103222,572053
103222,574761
103222,399408
103222,346370
103222,351154
103222,345148
103222,349029
6210,6053
6210,563383
6210,564948
6210,565912
232312,448091
232312,449868
232312,453746
232312,439710
232312,417890
232312,423574
232312,438145
232312,432713
232312,418144
232312,452805
189280,338513
184530,498112
184530,329722
170667,477184
170667,488284
170667,465829
170667,495352
170667,467351
170667,306682
170667,541662
80644,559002
80644,559658
80644,348639
80644,326828
80644,558903
80644,561128
80644,559080
80644,559941
189433,339480
160951,292513
188365,455866
175220,311956
175220,526423
175220,528837
175220,525488
175220,527588
175220,529960
175220,524594
272953,609130
234432,610122
234432,382426
188910,373366
188910,373362
273084,608012
102970,219244
95383,375063
95383,375064
95383,342112
